session_id,wpm,accuracy,error_rate,backspace_count,pause_time_ms,session_duration_min,words_typed,typing_style
435,87.7,92.3,10.0,18,609,23.3,35,Balanced Typist
436,83.2,85.6,16.0,19,517,23.2,30,Balanced Typist
437,79.7,91.4,9.9,9,363,39.9,52,Balanced Typist
438,74.7,84.4,25.9,21,1040,37.9,48,Inconsistent Typist
439,97.3,95.3,6.8,5,79,21.2,33,Fast Typist
440,75.7,97.5,6.4,14,383,13.5,16,Balanced Typist
441,44.9,96.0,4.4,12,730,14.7,10,Careful Typist
442,91.0,90.4,8.8,7,166,17.0,25,Fast Typist
443,72.2,92.5,10.0,26,324,9.6,12,Balanced Typist
444,74.9,90.4,10.4,27,483,22.9,30,Balanced Typist
445,77.0,95.4,9.3,13,311,29.5,40,Balanced Typist
446,68.5,93.1,7.9,3,380,29.5,35,Balanced Typist
447,82.7,97.4,5.1,7,611,33.5,46,Balanced Typist
448,27.1,81.8,24.6,62,940,21.9,10,Inconsistent Typist
449,91.2,96.5,4.6,9,149,25.3,38,Fast Typist
450,109.9,97.3,4.7,10,333,13.1,24,Fast Typist
451,83.7,89.3,11.4,12,454,13.4,18,Balanced Typist
452,61.6,97.0,4.0,13,814,29.0,30,Careful Typist
453,81.4,77.9,30.0,7,632,15.7,20,Inconsistent Typist
454,88.1,91.1,12.9,16,496,34.7,52,Balanced Typist
455,70.7,83.7,19.4,32,1412,28.2,32,Inconsistent Typist
456,81.5,92.7,9.6,2,225,23.2,32,Fast Typist
457,76.6,90.4,10.4,20,485,22.6,31,Balanced Typist
458,66.0,91.7,6.9,11,485,30.0,31,Balanced Typist
459,73.1,95.8,5.3,7,873,32.5,42,Careful Typist
460,96.5,94.9,5.8,15,349,9.5,15,Fast Typist
461,79.2,93.1,8.9,6,123,11.4,15,Fast Typist
462,99.0,94.1,6.1,3,145,17.6,31,Fast Typist
463,56.0,84.7,16.0,16,377,29.9,27,Balanced Typist
464,66.2,98.8,1.8,8,568,38.5,42,Careful Typist
465,64.6,94.4,6.7,15,419,22.1,23,Balanced Typist
466,62.6,98.3,2.6,11,998,30.9,34,Careful Typist
467,55.0,94.0,7.4,21,376,10.9,11,Balanced Typist
468,99.2,78.8,24.8,38,722,15.5,27,Inconsistent Typist
469,58.7,75.7,29.4,40,383,34.4,36,Inconsistent Typist
470,89.0,97.0,8.6,39,628,3.9,6,Inconsistent Typist
471,72.9,90.7,11.1,14,470,17.8,20,Balanced Typist
472,81.1,89.0,15.9,17,417,23.8,31,Balanced Typist
473,99.9,92.8,8.0,5,312,18.8,32,Fast Typist
474,61.3,91.9,9.2,21,304,33.0,32,Balanced Typist
475,55.3,90.4,11.3,13,441,14.0,13,Balanced Typist
476,71.7,91.1,12.1,17,472,12.2,15,Balanced Typist
477,83.9,88.3,14.4,14,699,14.4,21,Balanced Typist
478,67.2,92.3,9.7,18,450,15.5,17,Balanced Typist
479,103.8,94.3,6.7,11,214,28.1,47,Fast Typist
480,90.5,95.2,7.6,10,65,16.4,27,Fast Typist
481,36.7,72.4,30.0,30,825,43.6,25,Inconsistent Typist
482,79.5,78.9,25.6,44,471,11.1,14,Inconsistent Typist
483,81.9,90.2,11.5,13,595,23.1,30,Balanced Typist
484,68.1,98.5,3.2,14,495,15.1,17,Careful Typist
485,72.8,88.2,14.5,44,1028,17.9,22,Inconsistent Typist
486,77.8,87.6,20.4,29,730,24.6,30,Inconsistent Typist
487,101.9,92.0,9.3,12,268,8.1,15,Fast Typist
488,62.7,97.6,3.0,22,1500,39.4,44,Careful Typist
489,120.0,97.8,2.5,12,160,15.4,30,Fast Typist
490,102.5,91.5,9.1,3,202,21.7,38,Fast Typist
491,120.0,91.8,10.5,10,267,13.6,29,Fast Typist
492,90.4,95.6,7.9,10,631,20.3,31,Balanced Typist
493,96.1,94.5,6.9,5,249,14.1,24,Fast Typist
494,69.3,94.2,8.0,19,453,18.4,20,Balanced Typist
495,81.4,95.3,7.1,2,222,16.8,22,Fast Typist
496,38.5,97.0,9.5,31,863,5.5,4,Inconsistent Typist
497,99.6,97.9,2.7,4,303,17.2,28,Fast Typist
498,120.0,94.9,7.2,4,61,15.0,29,Fast Typist
499,72.4,92.9,9.1,3,536,31.2,37,Balanced Typist
500,64.2,96.5,3.7,11,1069,19.0,21,Careful Typist
501,44.3,98.6,1.7,14,876,20.1,15,Careful Typist
502,78.0,97.8,3.8,11,1042,42.3,58,Careful Typist
503,103.5,95.3,6.4,17,312,10.9,19,Fast Typist
504,70.8,76.2,25.4,30,742,23.7,26,Inconsistent Typist
505,74.4,90.9,11.6,12,558,23.1,27,Balanced Typist
506,112.0,93.8,7.1,14,175,12.5,24,Fast Typist
507,76.7,91.9,9.0,10,715,32.1,39,Balanced Typist
508,114.5,96.2,6.2,9,224,15.9,30,Fast Typist
509,64.4,91.5,13.6,11,401,4.0,4,Balanced Typist
510,81.0,91.6,10.2,16,374,38.4,56,Balanced Typist
511,62.1,98.2,1.0,13,1047,29.6,28,Careful Typist
512,70.5,95.2,8.4,14,416,21.0,24,Balanced Typist
513,66.6,88.7,11.9,12,398,24.1,28,Balanced Typist
514,111.1,92.0,12.0,7,155,23.9,45,Fast Typist
515,103.7,96.1,6.7,6,337,16.6,27,Fast Typist
516,95.2,96.3,5.9,14,75,8.9,13,Fast Typist
517,65.2,95.9,5.4,14,264,21.4,23,Balanced Typist
518,95.5,95.7,3.0,0,280,10.7,17,Fast Typist
519,99.4,95.9,5.7,2,134,24.7,39,Fast Typist
520,35.7,87.7,14.4,44,926,2.0,1,Inconsistent Typist
521,63.9,85.0,19.9,54,619,11.5,12,Inconsistent Typist
522,58.6,98.5,2.8,8,771,22.4,23,Careful Typist
523,92.5,91.8,9.6,11,238,26.5,44,Fast Typist
524,69.0,91.3,11.3,11,461,18.2,21,Balanced Typist
525,70.1,92.5,9.8,11,352,12.0,13,Balanced Typist
526,95.2,92.0,8.7,6,130,4.5,7,Fast Typist
527,120.0,83.7,23.3,51,987,10.5,20,Inconsistent Typist
528,34.1,96.1,5.4,5,826,14.3,8,Careful Typist
529,70.9,97.3,3.9,5,1026,29.9,35,Careful Typist
530,53.8,83.5,20.8,20,648,2.0,2,Inconsistent Typist
531,70.4,89.2,11.9,20,519,17.7,21,Balanced Typist
532,108.5,94.4,5.3,4,102,34.1,62,Fast Typist
533,54.2,95.7,3.7,10,1069,20.3,17,Careful Typist
534,107.3,93.3,7.9,7,79,24.4,44,Fast Typist
535,74.0,99.2,2.7,16,597,17.4,22,Careful Typist
536,61.8,96.6,3.6,19,864,18.1,19,Careful Typist
537,94.6,94.5,6.7,5,281,12.1,19,Fast Typist
538,59.3,99.4,0.3,11,664,21.4,21,Careful Typist
539,81.0,90.0,11.4,16,480,22.8,32,Balanced Typist
540,69.1,97.0,9.9,31,910,11.4,12,Inconsistent Typist
541,68.3,86.5,14.7,18,240,23.7,25,Balanced Typist
542,76.0,91.6,9.5,14,614,26.6,36,Balanced Typist
543,70.7,90.3,10.1,20,672,16.3,19,Balanced Typist
544,110.3,81.7,17.0,44,846,28.0,50,Inconsistent Typist
545,96.4,79.7,28.5,32,343,24.9,38,Inconsistent Typist
546,59.9,98.2,1.5,15,730,36.7,37,Careful Typist
547,44.8,96.5,3.7,7,1393,31.7,25,Careful Typist
548,63.0,70.0,30.0,37,1113,12.0,12,Inconsistent Typist
549,47.9,95.8,4.5,11,650,14.4,12,Careful Typist
550,104.9,96.8,5.4,13,234,23.3,42,Fast Typist
551,71.3,96.6,3.0,8,647,23.8,29,Careful Typist
552,75.2,90.4,13.4,9,345,22.7,27,Balanced Typist
553,80.4,83.7,24.0,24,855,25.0,34,Inconsistent Typist
554,98.6,97.8,4.3,4,188,21.4,34,Fast Typist
555,50.7,92.5,11.0,19,479,25.5,22,Balanced Typist
556,70.4,91.1,13.7,11,427,24.2,29,Balanced Typist
557,20.0,91.3,18.8,57,871,26.6,9,Inconsistent Typist
558,27.3,80.6,20.4,46,786,19.8,9,Inconsistent Typist
559,63.5,80.3,24.4,47,535,32.6,36,Inconsistent Typist
560,54.2,98.9,0.1,5,688,55.5,48,Careful Typist
561,78.8,87.5,16.5,39,596,4.1,5,Inconsistent Typist
562,57.8,96.0,4.2,11,1251,17.1,17,Careful Typist
563,62.4,96.8,6.4,8,1202,23.0,23,Careful Typist
564,70.9,95.8,6.4,13,541,26.6,30,Balanced Typist
565,119.9,94.3,7.9,5,176,3.9,8,Fast Typist
566,87.4,79.7,19.7,33,936,22.7,35,Inconsistent Typist
567,64.4,99.9,0.9,13,1025,10.0,11,Careful Typist
568,73.9,92.6,9.1,17,126,14.4,16,Balanced Typist
569,70.5,91.6,10.7,17,646,15.2,19,Balanced Typist
570,53.4,71.3,30.0,27,256,6.9,6,Inconsistent Typist
571,89.8,82.4,19.8,29,871,17.1,24,Inconsistent Typist
572,64.2,97.1,4.4,11,699,27.4,29,Careful Typist
573,67.3,97.7,3.9,18,990,20.8,22,Careful Typist
574,68.2,92.3,8.6,17,405,22.5,27,Balanced Typist
575,108.4,91.7,9.4,12,196,3.0,5,Fast Typist
576,71.8,83.1,18.2,35,873,15.2,18,Inconsistent Typist
577,105.5,96.0,5.0,11,201,4.9,8,Fast Typist
578,89.6,95.5,6.8,43,613,8.6,13,Inconsistent Typist
579,67.2,99.6,0.3,13,856,22.7,26,Careful Typist
580,103.1,70.0,29.8,29,1239,22.9,36,Inconsistent Typist
581,113.0,92.6,8.6,4,191,20.0,35,Fast Typist
582,93.5,89.4,17.4,43,844,26.6,41,Inconsistent Typist
583,87.1,93.8,6.8,6,332,14.6,21,Fast Typist
584,48.4,95.9,13.4,20,1052,19.5,16,Inconsistent Typist
585,59.1,91.0,11.3,16,503,18.6,17,Balanced Typist
586,45.6,97.4,3.0,10,1416,42.0,31,Careful Typist
587,77.6,76.0,30.0,38,826,26.6,33,Inconsistent Typist
588,67.1,90.7,12.3,12,516,17.7,19,Balanced Typist
589,115.3,93.2,10.7,6,137,7.0,14,Fast Typist
590,79.5,90.1,13.4,5,513,30.2,40,Inconsistent Typist
591,71.0,98.2,2.5,6,748,35.4,44,Careful Typist
592,69.9,90.0,12.2,22,525,31.5,36,Balanced Typist
593,57.4,87.8,13.5,12,365,14.7,14,Balanced Typist
594,117.9,75.6,27.7,40,594,35.1,67,Inconsistent Typist
595,37.8,72.8,29.2,24,1070,9.6,6,Inconsistent Typist
596,117.2,96.9,2.3,9,226,19.2,39,Fast Typist
597,54.3,99.5,0.8,8,942,33.5,31,Careful Typist
598,64.3,90.7,10.1,23,619,24.4,25,Balanced Typist
599,97.6,98.2,3.3,8,208,28.0,44,Fast Typist
600,85.3,92.7,9.0,15,392,19.8,28,Balanced Typist
601,120.0,91.6,8.9,10,273,6.1,13,Fast Typist
602,81.6,70.0,30.0,44,1037,16.3,23,Inconsistent Typist
603,86.7,93.2,6.6,9,310,20.9,29,Fast Typist
604,43.0,87.2,16.1,33,472,14.0,10,Inconsistent Typist
605,96.2,93.1,18.5,30,969,17.5,30,Inconsistent Typist
606,62.6,97.4,2.8,18,767,39.4,44,Careful Typist
607,92.6,94.3,5.6,4,248,14.0,22,Fast Typist
608,62.2,91.8,13.3,13,406,42.3,41,Balanced Typist
609,67.6,77.0,24.7,24,863,20.0,22,Inconsistent Typist
610,45.8,76.8,27.6,50,813,23.7,18,Inconsistent Typist
611,100.1,93.5,6.6,10,303,13.8,22,Fast Typist
612,100.5,78.8,27.2,13,574,2.0,3,Inconsistent Typist
613,81.4,92.2,11.4,26,120,23.5,33,Balanced Typist
614,101.0,95.2,5.9,10,296,16.4,25,Fast Typist
615,32.8,86.7,20.7,53,428,21.6,11,Inconsistent Typist
616,66.6,92.9,7.9,19,356,25.6,28,Balanced Typist
617,72.1,90.7,13.1,13,390,17.5,20,Balanced Typist
618,112.3,98.3,2.8,8,395,27.9,52,Fast Typist
619,106.1,94.3,8.6,14,178,20.0,36,Fast Typist
620,85.5,91.6,9.8,8,98,16.3,24,Fast Typist
621,72.9,90.1,13.4,17,554,22.4,29,Balanced Typist
622,29.9,98.0,2.3,17,894,16.0,9,Careful Typist
623,89.4,93.5,7.6,9,184,24.9,38,Fast Typist
624,52.7,100.0,0.8,20,1171,39.7,35,Careful Typist
625,64.3,83.0,23.0,59,771,24.6,26,Inconsistent Typist
626,83.4,80.6,19.9,31,626,28.4,40,Inconsistent Typist
627,78.8,94.3,6.0,11,446,34.9,43,Balanced Typist
628,67.0,87.9,16.0,5,391,16.2,19,Balanced Typist
629,82.2,96.9,5.8,16,258,34.7,49,Balanced Typist
630,99.0,96.4,4.0,2,159,20.8,35,Fast Typist
631,72.3,91.8,10.4,13,455,16.6,19,Balanced Typist
632,106.4,92.1,10.0,10,400,10.9,20,Fast Typist
633,98.0,95.2,5.7,10,174,15.8,24,Fast Typist
634,58.8,96.6,6.0,17,980,30.2,29,Careful Typist
635,87.3,88.3,12.6,15,415,26.0,37,Balanced Typist
636,91.0,97.8,3.3,12,455,21.2,35,Fast Typist
637,99.5,93.9,7.1,13,79,20.1,33,Fast Typist
638,61.9,91.5,15.9,26,791,16.1,17,Inconsistent Typist
639,76.8,77.9,26.2,4,663,19.8,27,Inconsistent Typist
640,61.7,98.6,2.5,10,380,40.4,43,Careful Typist
641,58.5,98.7,1.8,13,1406,15.8,16,Careful Typist
642,53.1,95.5,3.7,10,945,24.6,22,Careful Typist
643,79.5,94.7,9.3,14,576,18.3,25,Balanced Typist
644,78.6,95.1,5.3,4,341,8.0,10,Balanced Typist
645,90.6,74.5,30.0,16,779,23.1,34,Inconsistent Typist
646,49.9,97.6,3.7,7,955,18.7,15,Careful Typist
647,72.7,98.7,1.1,8,490,10.6,12,Careful Typist
648,59.5,70.0,30.0,37,519,21.7,20,Inconsistent Typist
649,96.2,92.7,7.8,10,348,3.0,5,Fast Typist
650,78.0,94.3,17.7,26,1078,42.6,52,Inconsistent Typist
651,46.9,97.9,2.8,16,1097,14.2,11,Careful Typist
652,80.0,97.7,4.4,4,369,24.6,35,Fast Typist
653,39.5,73.3,30.0,31,677,36.0,25,Inconsistent Typist
654,82.8,91.5,11.3,16,374,25.7,37,Balanced Typist
655,95.1,95.3,5.7,8,155,3.0,4,Fast Typist
656,73.3,90.8,12.7,15,305,34.8,44,Balanced Typist
657,44.8,95.2,4.8,8,960,31.2,25,Careful Typist
658,92.9,94.4,5.6,13,228,16.6,25,Fast Typist
659,91.3,97.5,2.3,8,110,11.9,18,Fast Typist
660,89.0,91.7,9.1,7,283,16.0,24,Fast Typist
661,99.0,97.0,4.6,9,281,17.9,31,Fast Typist
662,106.8,95.4,7.0,13,195,6.9,13,Fast Typist
663,57.8,97.6,1.9,13,782,15.0,15,Careful Typist
664,88.0,92.2,9.0,11,75,21.6,31,Fast Typist
665,82.8,95.3,7.4,21,270,23.3,31,Balanced Typist
666,56.2,90.7,10.2,16,413,46.6,42,Balanced Typist
667,109.3,93.7,7.6,7,318,12.7,23,Fast Typist
668,59.5,97.8,2.7,15,1007,26.0,26,Careful Typist
669,63.5,97.7,2.6,12,1238,19.3,20,Careful Typist
670,93.5,96.9,3.8,6,149,7.3,12,Fast Typist
671,54.9,98.7,1.6,6,746,25.2,25,Careful Typist
672,112.4,98.4,4.1,7,50,22.3,42,Fast Typist
673,90.3,94.6,6.5,2,201,12.8,20,Fast Typist
674,111.3,98.0,3.9,11,245,19.9,35,Fast Typist
675,65.6,88.3,14.1,22,555,22.9,26,Balanced Typist
676,45.9,97.9,4.0,3,1196,19.2,14,Careful Typist
677,69.6,99.4,0.3,17,857,11.4,14,Careful Typist
678,69.2,95.2,6.7,23,581,12.5,15,Balanced Typist
679,58.4,90.2,14.6,0,1051,11.2,11,Inconsistent Typist
680,50.3,97.9,2.6,0,1221,18.1,16,Careful Typist
681,50.0,89.5,12.5,23,518,21.9,17,Balanced Typist
682,108.5,95.6,5.1,2,50,3.4,6,Fast Typist
683,105.9,95.7,6.2,8,159,8.8,16,Fast Typist
684,46.2,100.0,1.0,9,1012,33.7,27,Careful Typist
685,67.3,86.6,22.6,49,452,16.9,18,Inconsistent Typist
686,90.4,95.1,11.9,33,578,28.7,46,Inconsistent Typist
687,91.1,90.5,12.0,5,94,22.6,37,Fast Typist
688,67.8,92.2,12.0,23,341,28.2,34,Balanced Typist
689,94.8,89.3,16.2,27,823,9.7,17,Inconsistent Typist
690,87.5,71.9,30.0,55,627,16.3,24,Inconsistent Typist
691,60.1,75.3,28.0,55,352,12.3,12,Inconsistent Typist
692,56.6,79.7,27.6,26,914,37.7,38,Inconsistent Typist
693,116.7,94.5,5.1,9,212,29.0,60,Fast Typist
694,69.6,95.5,8.4,11,478,19.0,22,Balanced Typist
695,78.8,89.2,13.3,10,300,20.7,26,Balanced Typist
696,74.4,93.6,7.8,10,289,22.8,27,Balanced Typist
697,97.8,96.1,4.1,0,233,18.5,32,Fast Typist
698,76.1,89.3,10.0,16,485,17.8,21,Balanced Typist
699,68.0,85.1,16.0,13,368,27.5,29,Balanced Typist
700,116.0,96.9,6.0,5,382,11.2,22,Fast Typist
701,79.2,80.1,27.6,18,646,18.6,25,Inconsistent Typist
702,61.8,83.0,22.9,28,943,24.0,24,Inconsistent Typist
703,56.1,96.1,3.3,7,991,22.2,21,Careful Typist
704,66.4,90.0,12.8,4,751,16.3,17,Balanced Typist
705,50.9,91.1,11.6,34,564,19.5,17,Inconsistent Typist
706,97.9,83.5,24.5,36,1167,15.2,24,Inconsistent Typist
707,70.0,91.4,11.0,19,492,22.4,26,Balanced Typist
708,90.6,96.0,5.2,4,178,33.9,49,Fast Typist
709,39.8,95.5,4.2,16,674,15.3,11,Careful Typist
710,68.9,95.2,5.0,18,794,33.7,40,Careful Typist
711,67.4,95.5,9.7,33,369,18.1,21,Inconsistent Typist
712,82.0,91.7,8.0,22,471,41.5,55,Balanced Typist
713,97.0,91.5,9.2,1,157,15.7,26,Fast Typist
714,26.5,77.3,30.0,57,575,43.5,20,Inconsistent Typist
715,47.8,99.0,2.1,8,586,9.6,8,Careful Typist
716,69.7,91.3,10.5,22,469,23.9,28,Balanced Typist
717,59.1,94.8,6.9,6,1376,31.3,31,Careful Typist
718,84.0,92.0,7.8,13,289,28.2,42,Fast Typist
719,53.6,92.1,10.2,14,307,4.0,4,Balanced Typist
720,54.4,96.8,4.1,15,921,40.4,37,Careful Typist
721,72.8,94.7,6.4,39,374,5.1,6,Inconsistent Typist
722,88.4,96.0,3.8,4,340,15.5,24,Fast Typist
723,81.4,96.6,2.8,9,318,3.9,5,Fast Typist
724,63.1,96.9,3.1,8,1010,34.4,36,Careful Typist
725,92.6,92.7,8.4,11,589,4.3,7,Balanced Typist
726,92.0,71.4,30.0,36,1329,18.1,29,Inconsistent Typist
727,98.3,95.2,6.4,6,281,6.5,11,Fast Typist
728,96.7,93.5,8.4,12,251,29.0,50,Fast Typist
729,74.1,88.0,13.6,20,485,19.4,22,Balanced Typist
730,71.2,93.4,8.0,18,476,17.2,20,Balanced Typist
731,106.8,73.8,30.0,20,399,26.4,47,Inconsistent Typist
732,94.7,94.4,8.3,3,167,16.9,25,Fast Typist
733,38.8,93.0,8.0,6,928,24.1,16,Careful Typist
734,97.4,94.4,8.7,8,50,16.1,27,Fast Typist
735,21.6,73.6,30.0,50,872,2.0,1,Inconsistent Typist
736,80.8,87.0,17.8,29,774,3.7,5,Inconsistent Typist
737,88.3,98.0,3.4,7,103,6.1,9,Fast Typist
738,104.3,98.9,4.8,11,169,18.8,34,Fast Typist
739,39.9,96.4,4.5,17,985,46.7,32,Careful Typist
740,113.5,92.8,8.6,12,204,15.3,30,Fast Typist
741,64.4,87.0,15.4,22,343,17.3,19,Balanced Typist
742,110.1,93.7,9.2,4,355,25.7,50,Fast Typist
743,66.0,98.6,1.8,6,846,45.5,46,Careful Typist
744,37.8,94.3,3.7,29,732,18.3,12,Inconsistent Typist
745,60.0,86.3,18.6,62,636,18.4,19,Inconsistent Typist
746,68.1,88.0,16.0,20,234,14.1,17,Balanced Typist
747,108.1,94.2,7.0,1,341,8.3,15,Fast Typist
748,103.2,96.7,5.6,5,242,9.2,16,Fast Typist
749,84.1,92.8,9.4,16,190,21.1,30,Fast Typist
750,104.2,81.7,23.9,47,1257,24.7,41,Inconsistent Typist
751,62.5,95.9,3.6,19,468,36.1,40,Balanced Typist
752,40.5,97.8,1.8,2,1191,27.5,20,Careful Typist
753,31.9,86.8,21.3,20,853,9.6,5,Inconsistent Typist
754,77.1,88.1,16.1,47,979,17.7,23,Inconsistent Typist
755,58.7,82.1,24.5,30,560,30.6,30,Inconsistent Typist
756,113.9,94.2,7.9,4,341,16.8,31,Fast Typist
757,66.4,90.5,10.6,14,518,18.7,19,Balanced Typist
758,78.2,91.1,10.0,18,600,7.6,9,Balanced Typist
759,55.1,89.0,17.3,26,765,28.8,25,Inconsistent Typist
760,55.2,96.7,4.3,4,968,34.2,33,Careful Typist
761,30.7,96.9,2.7,6,1024,29.5,16,Careful Typist
762,114.5,95.9,7.8,18,149,8.1,15,Fast Typist
763,82.8,92.9,10.7,14,472,21.0,27,Balanced Typist
764,40.4,96.1,4.9,9,1060,27.9,20,Careful Typist
765,75.6,80.0,30.0,12,1436,13.2,16,Inconsistent Typist
766,78.0,97.6,4.5,10,223,16.1,20,Fast Typist
767,97.7,94.8,8.0,8,193,14.1,22,Fast Typist
768,79.5,94.6,7.5,16,456,9.4,13,Balanced Typist
769,83.4,95.8,5.3,3,678,18.4,26,Balanced Typist
770,73.7,93.8,8.2,18,638,21.7,27,Balanced Typist
771,79.9,95.3,8.3,23,543,21.2,28,Balanced Typist
772,88.0,91.4,11.1,9,262,5.6,8,Fast Typist
773,74.9,91.2,11.2,11,366,24.0,31,Balanced Typist
774,87.4,98.3,2.2,2,274,3.7,5,Fast Typist
775,64.5,98.1,2.5,11,648,23.5,26,Careful Typist
776,51.5,98.0,3.7,7,733,12.9,10,Careful Typist
777,103.8,93.6,6.1,1,222,18.7,33,Fast Typist
778,87.6,97.2,6.3,2,118,22.1,31,Fast Typist
779,105.4,92.6,8.2,1,265,24.0,40,Fast Typist
780,54.3,97.0,3.7,4,728,8.7,8,Careful Typist
781,90.9,90.9,12.2,13,351,32.2,49,Balanced Typist
782,61.2,83.9,16.0,14,510,16.8,18,Balanced Typist
783,85.5,82.3,25.8,37,771,14.8,23,Inconsistent Typist
784,57.3,85.9,15.9,23,362,10.0,9,Balanced Typist
785,61.7,79.8,22.5,29,585,8.6,9,Inconsistent Typist
786,69.2,91.4,10.2,16,445,27.6,30,Balanced Typist
787,92.2,96.4,8.9,36,851,11.9,19,Inconsistent Typist
788,101.4,94.3,4.4,11,244,10.3,16,Fast Typist
789,55.6,97.9,2.2,14,782,22.1,20,Careful Typist
790,75.6,93.9,9.9,22,414,27.4,33,Balanced Typist
791,52.8,86.9,16.0,8,195,30.8,29,Balanced Typist
792,81.5,90.2,13.0,21,427,18.8,27,Balanced Typist
793,76.2,84.4,22.8,36,792,2.0,3,Inconsistent Typist
794,100.3,94.3,6.8,10,226,25.2,44,Fast Typist
795,58.2,97.0,3.0,27,507,2.0,2,Inconsistent Typist
796,68.1,90.1,13.1,11,394,27.4,30,Balanced Typist
797,85.8,93.3,8.1,4,165,11.7,18,Fast Typist
798,58.4,96.8,2.6,12,966,24.0,23,Careful Typist
799,82.8,81.8,22.7,28,717,30.7,45,Inconsistent Typist
800,97.9,98.4,2.3,11,96,18.7,31,Fast Typist
801,60.9,93.4,10.2,17,374,4.0,4,Balanced Typist
802,81.1,91.6,13.2,21,571,17.7,23,Balanced Typist
803,83.9,86.8,16.0,18,541,17.9,27,Balanced Typist
804,71.5,83.8,16.0,16,226,4.0,5,Balanced Typist
805,71.2,91.0,11.9,22,253,26.2,32,Balanced Typist
806,70.8,77.3,30.0,30,909,2.0,2,Inconsistent Typist
807,44.2,96.3,4.2,10,1365,21.6,16,Careful Typist
808,69.1,91.9,17.0,22,801,29.3,35,Inconsistent Typist
809,116.2,95.5,7.3,4,237,10.3,19,Fast Typist
810,49.9,71.1,30.0,33,601,43.0,35,Inconsistent Typist
811,108.0,93.2,6.8,17,257,20.7,36,Fast Typist
812,69.4,94.9,7.1,30,428,4.0,5,Balanced Typist
813,94.7,93.5,7.9,8,95,15.7,24,Fast Typist
814,65.3,92.1,8.6,18,285,5.0,6,Balanced Typist
815,60.9,93.5,7.0,10,1108,36.4,36,Careful Typist
816,47.5,96.9,4.2,9,699,23.8,18,Careful Typist
817,70.6,87.3,16.0,15,421,10.5,13,Balanced Typist
818,59.6,97.8,1.1,17,1123,14.4,14,Careful Typist
819,45.2,83.3,26.6,34,285,36.5,30,Inconsistent Typist
820,74.1,88.8,15.0,25,499,24.9,32,Balanced Typist
821,102.1,94.9,4.8,10,153,19.7,35,Fast Typist
822,71.5,75.9,24.7,42,729,14.7,18,Inconsistent Typist
823,56.8,98.4,2.8,13,1053,14.3,15,Careful Typist
824,50.2,91.5,15.8,46,898,28.7,23,Inconsistent Typist
825,60.3,97.2,4.2,22,343,16.4,17,Balanced Typist
826,70.7,85.5,16.0,18,425,21.8,26,Balanced Typist
827,90.4,92.5,7.4,10,138,22.5,36,Fast Typist
828,118.1,95.0,8.1,12,183,17.9,33,Fast Typist
829,107.6,82.4,25.9,19,556,18.6,34,Inconsistent Typist
830,64.2,96.4,3.4,13,757,16.1,16,Careful Typist
831,40.6,97.0,3.2,38,234,20.5,14,Inconsistent Typist
832,68.4,98.2,4.8,13,414,19.2,20,Balanced Typist
833,108.7,97.1,5.6,7,87,4.9,9,Fast Typist
834,89.9,89.1,19.3,28,246,23.7,35,Inconsistent Typist
835,54.6,95.4,4.6,8,670,20.6,19,Careful Typist
836,68.3,87.2,15.7,11,435,24.4,27,Balanced Typist
837,33.2,80.8,22.8,39,552,17.2,10,Inconsistent Typist
838,92.8,94.9,7.3,11,425,9.5,15,Fast Typist
839,74.5,90.9,10.4,11,281,28.5,35,Balanced Typist
840,88.9,85.2,14.3,19,421,18.4,29,Balanced Typist
841,102.9,80.3,27.9,31,756,21.7,36,Inconsistent Typist
842,100.0,95.8,6.8,7,183,14.0,23,Fast Typist
843,79.6,93.4,6.4,20,437,14.9,21,Balanced Typist
844,103.8,95.1,6.0,13,232,10.6,20,Fast Typist
845,101.4,93.5,8.0,11,225,32.9,59,Fast Typist
846,62.7,83.9,24.4,33,680,28.7,30,Inconsistent Typist
847,86.7,92.8,8.4,18,592,16.8,22,Balanced Typist
848,108.7,80.3,26.0,9,539,38.2,69,Inconsistent Typist
849,41.2,81.8,23.7,54,631,15.7,11,Inconsistent Typist
850,37.8,88.3,20.9,52,731,6.8,4,Inconsistent Typist
851,64.1,96.2,5.6,18,236,18.4,19,Balanced Typist
852,103.1,94.2,4.1,12,209,16.1,28,Fast Typist
853,91.7,95.2,6.8,7,250,26.8,42,Fast Typist
854,60.4,96.2,4.6,13,600,15.6,15,Careful Typist
855,86.4,91.0,12.9,14,444,14.9,23,Balanced Typist
856,120.0,97.9,3.4,10,374,15.1,32,Fast Typist
857,79.8,93.7,7.9,23,394,11.7,15,Balanced Typist
858,113.3,92.1,8.9,15,104,21.9,43,Fast Typist
859,64.3,86.3,15.6,64,851,12.8,14,Inconsistent Typist
860,83.1,95.9,6.9,15,309,25.4,38,Balanced Typist
861,54.6,98.0,4.9,7,581,20.2,18,Careful Typist
862,53.7,97.4,3.2,7,849,31.7,30,Careful Typist
863,81.2,88.5,16.0,23,378,33.6,46,Balanced Typist
864,35.3,84.9,22.0,23,593,20.3,12,Inconsistent Typist
865,66.3,100.0,1.4,10,1476,22.3,24,Careful Typist
866,63.8,89.1,11.7,16,155,13.6,14,Balanced Typist
867,119.0,95.6,4.3,13,179,17.7,37,Fast Typist
868,67.3,99.2,1.4,13,650,21.5,23,Careful Typist
